REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	myobH3K27ac.bam	Input_MB.bam
1_Snai1_GM.nodup_peak_117_lociStitched	chr1	140585355	140585441	1	87	0.0	4.2742
1_Snai1_GM.nodup_peak_1406_lociStitched	chr6	62478732	62478818	1	87	0.0	7.3358
1_Snai1_GM.nodup_peak_118_lociStitched	chr1	143645070	143645156	1	87	0.0	9.4342
1_Snai1_GM.nodup_peak_1400_lociStitched	chr6	52963728	52963814	1	87	3.5088	9.5632
1_Snai1_GM.nodup_peak_790_lociStitched	chr17	77552024	77552110	1	87	3.397	2.2016
1_Snai1_GM.nodup_peak_1597_lociStitched	chr8	111311261	111311347	1	87	0.0	4.1194
1_Snai1_GM.nodup_peak_1189_lociStitched	chr4	66206110	66206196	1	87	0.0	1.9866
1_Snai1_GM.nodup_peak_1325_lociStitched	chr5	112585122	112585208	1	87	0.0	7.0434
1_Snai1_GM.nodup_peak_1163_lociStitched	chr3	149326882	149326968	1	87	0.0	8.7376
1_Snai1_GM.nodup_peak_1152_lociStitched	chr3	135457188	135457274	1	87	0.0	5.7104
1_Snai1_GM.nodup_peak_1502_lociStitched	chr7	101374379	101374465	1	87	0.0	6.5618
1_Snai1_GM.nodup_peak_1809_lociStitched	chrX	164112814	164112900	1	87	0.0	4.1968
1_Snai1_GM.nodup_peak_196_lociStitched	chr10	66140596	66140682	1	87	0.0	16.9506
1_Snai1_GM.nodup_peak_732_lociStitched	chr16	71772602	71772688	1	87	5.6588	7.525
1_Snai1_GM.nodup_peak_454_lociStitched	chr13	90560959	90561045	1	87	0.0	3.3196
1_Snai1_GM.nodup_peak_444_lociStitched	chr13	70760901	70760987	1	87	0.0	10.1566
1_Snai1_GM.nodup_peak_564_lociStitched	chr14	76331474	76331560	1	87	20.7002	10.0276
1_Snai1_GM.nodup_peak_452_lociStitched	chr13	85944799	85944885	1	87	0.0	6.106
1_Snai1_GM.nodup_peak_1649_lociStitched	chr9	16108003	16108089	1	87	0.0	5.2632
1_Snai1_GM.nodup_peak_350_lociStitched	chr12	55843303	55843389	1	87	4.8074	6.837
1_Snai1_GM.nodup_peak_1478_lociStitched	chr7	71595736	71595822	1	87	0.0	4.7128
1_Snai1_GM.nodup_peak_651_lociStitched	chr15	63142376	63142462	1	87	4.8074	5.5212
1_Snai1_GM.nodup_peak_648_lociStitched	chr15	56977897	56977983	1	87	0.0	13.8202
1_Snai1_GM.nodup_peak_621_lociStitched	chr15	18962923	18963009	1	87	0.0	5.5384
1_Snai1_GM.nodup_peak_1428_lociStitched	chr6	101478788	101478874	1	87	0.0	5.9684
1_Snai1_GM.nodup_peak_644_lociStitched	chr15	56056310	56056396	1	87	0.0	10.5264
1_Snai1_GM.nodup_peak_1447_lociStitched	chr6	147585530	147585616	1	87	2.4338	7.1466
1_Snai1_GM.nodup_peak_800_lociStitched	chr17	89389564	89389650	1	87	0.0	5.3922
1_Snai1_GM.nodup_peak_1099_lociStitched	chr3	60590590	60590676	1	87	15.4112	17.1742
1_Snai1_GM.nodup_peak_1008_lociStitched	chr2	117733893	117733979	1	87	0.0	1.7888
1_Snai1_GM.nodup_peak_1408_lociStitched	chr6	65284614	65284700	1	87	0.0	9.159
1_Snai1_GM.nodup_peak_48_lociStitched	chr1	36064991	36065077	1	87	67.6648	12.9774
1_Snai1_GM.nodup_peak_275_lociStitched	chr11	74676755	74676841	1	87	0.0	7.7486
1_Snai1_GM.nodup_peak_1769_lociStitched	chrX	85355030	85355116	1	87	9.6664	1.2728
1_Snai1_GM.nodup_peak_1764_lociStitched	chrX	75734752	75734838	1	87	155.3934	5.5556
1_Snai1_GM.nodup_peak_1254_lociStitched	chr4	155793954	155794040	1	87	9.0472	11.7046
1_Snai1_GM.nodup_peak_1812_lociStitched	chrX	168802852	168802938	1	87	0.2236	3.0616
1_Snai1_GM.nodup_peak_1464_lociStitched	chr7	31259174	31259260	1	87	0.0	3.1218
1_Snai1_GM.nodup_peak_1663_lociStitched	chr9	30181094	30181180	1	87	0.0	4.859
1_Snai1_GM.nodup_peak_329_lociStitched	chr12	13675068	13675154	1	87	0.0	2.3134
1_Snai1_GM.nodup_peak_1071_lociStitched	chr2	181119555	181119641	1	87	2.7434	6.063
1_Snai1_GM.nodup_peak_1143_lociStitched	chr3	124623431	124623517	1	87	0.0	4.0248
1_Snai1_GM.nodup_peak_1224_lociStitched	chr4	121670216	121670302	1	87	0.0	5.0568
1_Snai1_GM.nodup_peak_211_lociStitched	chr10	90376779	90376865	1	87	0.0	4.257
1_Snai1_GM.nodup_peak_1500_lociStitched	chr7	99117645	99117731	1	87	1.2986	6.0974
1_Snai1_GM.nodup_peak_1722_lociStitched	chr9	105806415	105806501	1	87	0.0	0.258
1_Snai1_GM.nodup_peak_1511_lociStitched	chr7	113609299	113609385	1	87	0.0	6.9058
1_Snai1_GM.nodup_peak_248_lociStitched	chr11	21310036	21310122	1	87	0.0	2.021
1_Snai1_GM.nodup_peak_582_lociStitched	chr14	87755350	87755436	1	87	0.0	0.9804
1_Snai1_GM.nodup_peak_960_lociStitched	chr2	73124444	73124530	1	87	0.0	2.8122
1_Snai1_GM.nodup_peak_358_lociStitched	chr12	65759840	65759926	1	87	0.0	5.59
1_Snai1_GM.nodup_peak_1214_lociStitched	chr4	101677669	101677755	1	87	0.0	5.5814
1_Snai1_GM.nodup_peak_179_lociStitched	chr10	39811693	39811779	1	87	11.051	9.3826
1_Snai1_GM.nodup_peak_631_lociStitched	chr15	30784110	30784196	1	87	0.0	11.3176
1_Snai1_GM.nodup_peak_695_lociStitched	chr16	9804399	9804485	1	87	0.0	1.4706
1_Snai1_GM.nodup_peak_754_lociStitched	chr17	21801585	21801671	1	87	0.0	6.1576
1_Snai1_GM.nodup_peak_607_lociStitched	chr14	115731068	115731154	1	87	0.0	1.9694
1_Snai1_GM.nodup_peak_805_lociStitched	chr17	94448263	94448349	1	87	0.0	9.3998
1_Snai1_GM.nodup_peak_464_lociStitched	chr13	100186761	100186847	1	87	0.0	8.3678
1_Snai1_GM.nodup_peak_768_lociStitched	chr17	33077901	33077987	1	87	0.0	0.5418
1_Snai1_GM.nodup_peak_321_lociStitched	chr12	3247177	3247263	1	87	19.823	13.9234
1_Snai1_GM.nodup_peak_700_lociStitched	chr16	15125137	15125223	1	87	0.0	9.8986
1_Snai1_GM.nodup_peak_383_lociStitched	chr12	95267475	95267561	1	87	0.0	7.8518
1_Snai1_GM.nodup_peak_332_lociStitched	chr12	26696779	26696865	1	87	6.6994	2.6316
1_Snai1_GM.nodup_peak_772_lociStitched	chr17	38136474	38136560	1	87	0.0	5.5126
1_Snai1_GM.nodup_peak_729_lociStitched	chr16	66259613	66259699	1	87	0.0	8.4624
1_Snai1_GM.nodup_peak_68_lociStitched	chr1	66732449	66732535	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_326_lociStitched	chr12	11868841	11868927	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_863_lociStitched	chr18	76917838	76917924	1	87	3.87	6.9402
1_Snai1_GM.nodup_peak_767_lociStitched	chr17	31464109	31464195	1	87	0.0	4.2398
1_Snai1_GM.nodup_peak_1785_lociStitched	chrX	109886126	109886212	1	87	5.7362	1.4878
1_Snai1_GM.nodup_peak_861_lociStitched	chr18	75745700	75745786	1	87	0.0	8.3506
1_Snai1_GM.nodup_peak_1609_lociStitched	chr8	128367284	128367370	1	87	0.0	9.503
1_Snai1_GM.nodup_peak_600_lociStitched	chr14	105360055	105360141	1	87	0.0	20.9066
1_Snai1_GM.nodup_peak_517_lociStitched	chr14	45494011	45494097	1	87	10.9134	14.3534
1_Snai1_GM.nodup_peak_1467_lociStitched	chr7	39578302	39578388	1	87	0.0	3.139
1_Snai1_GM.nodup_peak_1241_lociStitched	chr4	145558213	145558299	1	87	3.956	43.559
1_Snai1_GM.nodup_peak_484_lociStitched	chr14	10265000	10265086	1	87	0.0	2.8294
1_Snai1_GM.nodup_peak_1146_lociStitched	chr3	128928457	128928543	1	87	4.6354	8.0238
1_Snai1_GM.nodup_peak_1558_lociStitched	chr8	61995722	61995808	1	87	0.0	5.1858
1_Snai1_GM.nodup_peak_1465_lociStitched	chr7	31455952	31456038	1	87	0.0	3.1218
1_Snai1_GM.nodup_peak_1560_lociStitched	chr8	63044307	63044393	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_26_lociStitched	chr1	13941464	13941550	1	87	5.0654	6.88
1_Snai1_GM.nodup_peak_42_lociStitched	chr1	27847387	27847473	1	87	0.0	0.1892
1_Snai1_GM.nodup_peak_150_lociStitched	chr1	187849439	187849525	1	87	3.956	9.7696
1_Snai1_GM.nodup_peak_1779_lociStitched	chrX	98885378	98885464	1	87	3.8442	2.3048
1_Snai1_GM.nodup_peak_1794_lociStitched	chrX	133823206	133823292	1	87	0.0	10.5178
1_Snai1_GM.nodup_peak_1365_lociStitched	chr6	10003545	10003631	1	87	0.0	4.0506
1_Snai1_GM.nodup_peak_128_lociStitched	chr1	151935736	151935822	1	87	0.0	7.3702
1_Snai1_GM.nodup_peak_604_lociStitched	chr14	108911356	108911442	1	87	8.514	7.6884
1_Snai1_GM.nodup_peak_816_lociStitched	chr18	17365760	17365846	1	87	0.0	5.9598
1_Snai1_GM.nodup_peak_1580_lociStitched	chr8	89185027	89185113	1	87	2.9412	11.2316
1_Snai1_GM.nodup_peak_1528_lociStitched	chr8	6613766	6613852	1	87	2.5972	10.6812
1_Snai1_GM.nodup_peak_1006_lociStitched	chr2	115428104	115428190	1	87	0.0	8.1184
1_Snai1_GM.nodup_peak_180_lociStitched	chr10	40196877	40196963	1	87	0.0	13.1408
1_Snai1_GM.nodup_peak_1272_lociStitched	chr5	21932816	21932902	1	87	4.8074	7.6884
1_Snai1_GM.nodup_peak_1228_lociStitched	chr4	126376725	126376811	1	87	0.0	1.3416
1_Snai1_GM.nodup_peak_1773_lociStitched	chrX	89254682	89254768	1	87	0.0	8.6086
1_Snai1_GM.nodup_peak_1490_lociStitched	chr7	84282140	84282226	1	87	3.8442	7.396
1_Snai1_GM.nodup_peak_1752_lociStitched	chrX	35953443	35953529	1	87	0.0	7.8518
1_Snai1_GM.nodup_peak_90_lociStitched	chr1	87415595	87415681	1	87	2.3994	9.7266
1_Snai1_GM.nodup_peak_1480_lociStitched	chr7	75225900	75225986	1	87	0.0	3.4314
1_Snai1_GM.nodup_peak_1097_lociStitched	chr3	57240366	57240452	1	87	0.0	5.3148
1_Snai1_GM.nodup_peak_25_lociStitched	chr1	11819823	11819909	1	87	3.1132	7.955
1_Snai1_GM.nodup_peak_608_lociStitched	chr14	119315258	119315344	1	87	4.8074	11.5154
1_Snai1_GM.nodup_peak_1105_lociStitched	chr3	78128230	78128316	1	87	0.0	6.106
1_Snai1_GM.nodup_peak_1754_lociStitched	chrX	42466111	42466197	1	87	10.2942	3.268
1_Snai1_GM.nodup_peak_1139_lociStitched	chr3	117300032	117300118	1	87	4.2656	4.4462
1_Snai1_GM.nodup_peak_1777_lociStitched	chrX	96181066	96181152	1	87	0.0	8.557
1_Snai1_GM.nodup_peak_1360_lociStitched	chr5	151673679	151673765	1	87	0.0	12.7882
1_Snai1_GM.nodup_peak_778_lociStitched	chr17	66456400	66456486	1	87	8.7118	9.159
1_Snai1_GM.nodup_peak_711_lociStitched	chr16	42703978	42704064	1	87	0.0	10.9478
1_Snai1_GM.nodup_peak_1705_lociStitched	chr9	87923542	87923628	1	87	0.0	16.6066
1_Snai1_GM.nodup_peak_588_lociStitched	chr14	98294616	98294702	1	87	0.0	2.9842
1_Snai1_GM.nodup_peak_699_lociStitched	chr16	13724505	13724591	1	87	0.0	9.2192
1_Snai1_GM.nodup_peak_1389_lociStitched	chr6	42503005	42503091	1	87	4.1882	7.2756
1_Snai1_GM.nodup_peak_866_lociStitched	chr18	78478179	78478265	1	87	0.0	5.6244
1_Snai1_GM.nodup_peak_904_lociStitched	chr19	59716717	59716803	1	87	0.0	9.3482
1_Snai1_GM.nodup_peak_193_lociStitched	chr10	60914537	60914623	1	87	0.0	11.3606
1_Snai1_GM.nodup_peak_1319_lociStitched	chr5	100150128	100150214	1	87	0.0	4.8418
1_Snai1_GM.nodup_peak_1028_lociStitched	chr2	139590517	139590603	1	87	0.0	9.116
1_Snai1_GM.nodup_peak_792_lociStitched	chr17	78523255	78523341	1	87	0.0	2.1672
1_Snai1_GM.nodup_peak_133_lociStitched	chr1	162925432	162925518	1	87	0.0	9.7954
1_Snai1_GM.nodup_peak_1023_lociStitched	chr2	135625595	135625681	1	87	0.0	6.8542
1_Snai1_GM.nodup_peak_1655_lociStitched	chr9	22776700	22776786	1	87	0.0	6.3898
1_Snai1_GM.nodup_peak_1055_lociStitched	chr2	163130243	163130329	1	87	7.525	11.2402
1_Snai1_GM.nodup_peak_1267_lociStitched	chr5	20020100	20020186	1	87	0.0	7.1982
1_Snai1_GM.nodup_peak_523_lociStitched	chr14	48302982	48303068	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_967_lociStitched	chr2	79289342	79289428	1	87	0.0	10.062
1_Snai1_GM.nodup_peak_1194_lociStitched	chr4	69012360	69012446	1	87	0.0	7.1466
1_Snai1_GM.nodup_peak_885_lociStitched	chr19	22264727	22264813	1	87	0.0	16.6496
1_Snai1_GM.nodup_peak_748_lociStitched	chr17	11840411	11840497	1	87	0.0	5.203
1_Snai1_GM.nodup_peak_1101_lociStitched	chr3	62192540	62192626	1	87	0.0	15.3252
1_Snai1_GM.nodup_peak_183_lociStitched	chr10	41061495	41061581	1	87	0.0	6.1318
1_Snai1_GM.nodup_peak_169_lociStitched	chr10	27761572	27761658	1	87	0.0	7.8432
1_Snai1_GM.nodup_peak_1786_lociStitched	chrX	111590313	111590399	1	87	0.0	11.266
1_Snai1_GM.nodup_peak_1073_lociStitched	chr3	5282743	5282829	1	87	0.0	11.2832
1_Snai1_GM.nodup_peak_1694_lociStitched	chr9	75959225	75959311	1	87	4.5838	15.5488
1_Snai1_GM.nodup_peak_357_lociStitched	chr12	65571770	65571856	1	87	0.0	8.0238
1_Snai1_GM.nodup_peak_570_lociStitched	chr14	79109055	79109141	1	87	2.9928	13.588
1_Snai1_GM.nodup_peak_603_lociStitched	chr14	107097025	107097111	1	87	7.0434	0.0
1_Snai1_GM.nodup_peak_1800_lociStitched	chrX	145423302	145423388	1	87	4.8074	6.9746
1_Snai1_GM.nodup_peak_1712_lociStitched	chr9	94529320	94529406	1	87	0.0	12.4528
1_Snai1_GM.nodup_peak_249_lociStitched	chr11	24364841	24364927	1	87	0.0	5.1858
1_Snai1_GM.nodup_peak_245_lociStitched	chr11	16796622	16796708	1	87	0.0	9.7696
1_Snai1_GM.nodup_peak_1064_lociStitched	chr2	178478032	178478118	1	87	0.3956	7.8776
1_Snai1_GM.nodup_peak_164_lociStitched	chr10	15912746	15912832	1	87	0.0	6.2092
1_Snai1_GM.nodup_peak_1516_lociStitched	chr7	123546586	123546672	1	87	0.0	10.3286
1_Snai1_GM.nodup_peak_1492_lociStitched	chr7	88316898	88316984	1	87	0.0	7.1122
1_Snai1_GM.nodup_peak_787_lociStitched	chr17	73767915	73768001	1	87	0.0	4.1624
1_Snai1_GM.nodup_peak_224_lociStitched	chr10	114297837	114297923	1	87	0.0	4.1538
1_Snai1_GM.nodup_peak_1147_lociStitched	chr3	130137072	130137158	1	87	0.0	13.4246
1_Snai1_GM.nodup_peak_1070_lociStitched	chr2	180952049	180952135	1	87	0.0	6.5446
1_Snai1_GM.nodup_peak_1011_lociStitched	chr2	124500978	124501064	1	87	11.9024	5.4266
1_Snai1_GM.nodup_peak_446_lociStitched	chr13	80911347	80911433	1	87	7.2068	4.4548
1_Snai1_GM.nodup_peak_1550_lociStitched	chr8	49499132	49499218	1	87	0.0	15.308
1_Snai1_GM.nodup_peak_1178_lociStitched	chr4	30604286	30604372	1	87	4.1882	0.0688
1_Snai1_GM.nodup_peak_348_lociStitched	chr12	52489218	52489304	1	87	0.0	8.8494
1_Snai1_GM.nodup_peak_1265_lociStitched	chr5	19729411	19729497	1	87	0.0	1.333
1_Snai1_GM.nodup_peak_1149_lociStitched	chr3	132812594	132812680	1	87	9.4428	10.9478
1_Snai1_GM.nodup_peak_535_lociStitched	chr14	55557124	55557210	1	87	10.234	13.9148
1_Snai1_GM.nodup_peak_63_lociStitched	chr1	63093765	63093851	1	87	2.9154	8.6258
1_Snai1_GM.nodup_peak_531_lociStitched	chr14	51387414	51387500	1	87	3.7324	0.516
1_Snai1_GM.nodup_peak_35_lociStitched	chr1	21871640	21871726	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_1111_lociStitched	chr3	83221533	83221619	1	87	0.0	17.2602
1_Snai1_GM.nodup_peak_110_lociStitched	chr1	124177442	124177528	1	87	6.6134	4.9278
1_Snai1_GM.nodup_peak_933_lociStitched	chr2	36260906	36260992	1	87	0.0	14.19
1_Snai1_GM.nodup_peak_1171_lociStitched	chr4	5282862	5282948	1	87	10.0964	0.1204
1_Snai1_GM.nodup_peak_917_lociStitched	chr2	20896816	20896902	1	87	19.3156	12.3668
1_Snai1_GM.nodup_peak_657_lociStitched	chr15	71400497	71400583	1	87	0.0	2.3306
1_Snai1_GM.nodup_peak_328_lociStitched	chr12	13639483	13639569	1	87	0.0	7.3702
1_Snai1_GM.nodup_peak_1803_lociStitched	chrX	151206970	151207056	1	87	0.0	2.5972
1_Snai1_GM.nodup_peak_447_lociStitched	chr13	82398267	82398353	1	87	0.0	1.9866
1_Snai1_GM.nodup_peak_1693_lociStitched	chr9	75050129	75050215	1	87	4.3	19.0404
1_Snai1_GM.nodup_peak_518_lociStitched	chr14	45926205	45926291	1	87	0.0	6.3382
1_Snai1_GM.nodup_peak_1692_lociStitched	chr9	72080457	72080543	1	87	4.8074	7.2584
1_Snai1_GM.nodup_peak_609_lociStitched	chr14	121099411	121099497	1	87	49.536	8.8064
1_Snai1_GM.nodup_peak_508_lociStitched	chr14	31312971	31313057	1	87	0.903	17.5784
1_Snai1_GM.nodup_peak_97_lociStitched	chr1	94178380	94178466	1	87	0.0	3.0272
1_Snai1_GM.nodup_peak_43_lociStitched	chr1	28058772	28058858	1	87	0.0	6.6908
1_Snai1_GM.nodup_peak_540_lociStitched	chr14	62975058	62975144	1	87	27.735	7.0864
1_Snai1_GM.nodup_peak_425_lociStitched	chr13	43531356	43531442	1	87	21.2936	5.5728
1_Snai1_GM.nodup_peak_338_lociStitched	chr12	31870048	31870134	1	87	0.0	9.7352
1_Snai1_GM.nodup_peak_469_lociStitched	chr13	104877162	104877248	1	87	0.0	10.406
1_Snai1_GM.nodup_peak_45_lociStitched	chr1	29428849	29428935	1	87	0.0	2.9842
1_Snai1_GM.nodup_peak_1418_lociStitched	chr6	86981751	86981837	1	87	0.0	11.954
1_Snai1_GM.nodup_peak_1676_lociStitched	chr9	52628600	52628686	1	87	0.0	0.0
1_Snai1_GM.nodup_peak_579_lociStitched	chr14	87116921	87117007	1	87	0.0	5.6244
1_Snai1_GM.nodup_peak_1426_lociStitched	chr6	98090106	98090192	1	87	0.0	12.3754
1_Snai1_GM.nodup_peak_1435_lociStitched	chr6	113562098	113562184	1	87	3.6206	7.5336
1_Snai1_GM.nodup_peak_28_lociStitched	chr1	14347404	14347490	1	87	0.0	10.32
1_Snai1_GM.nodup_peak_46_lociStitched	chr1	32623757	32623843	1	87	0.0	10.7156
1_Snai1_GM.nodup_peak_1222_lociStitched	chr4	117210953	117211039	1	87	1.161	14.577
1_Snai1_GM.nodup_peak_371_lociStitched	chr12	80649358	80649444	1	87	5.5986	6.3296
1_Snai1_GM.nodup_peak_1552_lociStitched	chr8	52481169	52481255	1	87	0.0	5.5556
1_Snai1_GM.nodup_peak_167_lociStitched	chr10	20466841	20466927	1	87	9.8642	3.268
1_Snai1_GM.nodup_peak_1305_lociStitched	chr5	66976246	66976332	1	87	0.0	10.3286
1_Snai1_GM.nodup_peak_1332_lociStitched	chr5	121089180	121089266	1	87	0.0	4.0678
1_Snai1_GM.nodup_peak_1546_lociStitched	chr8	38747299	38747385	1	87	0.0	7.4734
1_Snai1_GM.nodup_peak_954_lociStitched	chr2	65162404	65162490	1	87	0.0	12.685
1_Snai1_GM.nodup_peak_1583_lociStitched	chr8	89627812	89627898	1	87	0.0	8.428
1_Snai1_GM.nodup_peak_103_lociStitched	chr1	114318512	114318598	1	87	0.0	3.7324
1_Snai1_GM.nodup_peak_1363_lociStitched	chr6	8142008	8142094	1	87	4.8074	5.6588
1_Snai1_GM.nodup_peak_1220_lociStitched	chr4	115928252	115928338	1	87	12.4098	20.5712
1_Snai1_GM.nodup_peak_1313_lociStitched	chr5	92421309	92421395	1	87	0.0	7.8776
1_Snai1_GM.nodup_peak_1358_lociStitched	chr5	150125765	150125851	1	87	22.9878	6.3984
1_Snai1_GM.nodup_peak_507_lociStitched	chr14	31214794	31214880	1	87	14.4222	13.1064
1_Snai1_GM.nodup_peak_381_lociStitched	chr12	92818637	92818723	1	87	0.0	5.4266
1_Snai1_GM.nodup_peak_1157_lociStitched	chr3	141978831	141978917	1	87	0.0	9.8556
1_Snai1_GM.nodup_peak_1292_lociStitched	chr5	38173917	38174003	1	87	0.0	7.7486
1_Snai1_GM.nodup_peak_1184_lociStitched	chr4	39165150	39165236	1	87	0.0	3.698
1_Snai1_GM.nodup_peak_1174_lociStitched	chr4	12381411	12381497	1	87	1.2986	7.1466
1_Snai1_GM.nodup_peak_219_lociStitched	chr10	102952165	102952251	1	87	4.1882	5.2202
1_Snai1_GM.nodup_peak_1731_lociStitched	chr9	122006762	122006848	1	87	0.0	12.1604
1_Snai1_GM.nodup_peak_207_lociStitched	chr10	84737259	84737345	1	87	0.3354	3.6034
1_Snai1_GM.nodup_peak_190_lociStitched	chr10	52964591	52964677	1	87	0.0	7.4906
1_Snai1_GM.nodup_peak_693_lociStitched	chr16	5684466	5684552	1	87	0.0	5.848
1_Snai1_GM.nodup_peak_1529_lociStitched	chr8	8211699	8211785	1	87	0.0	13.1838
1_Snai1_GM.nodup_peak_1329_lociStitched	chr5	117501172	117501258	1	87	5.203	7.0692
1_Snai1_GM.nodup_peak_1128_lociStitched	chr3	105467125	105467211	1	87	3.4486	7.1294
1_Snai1_GM.nodup_peak_1673_lociStitched	chr9	48930041	48930127	1	87	4.6956	8.084
1_Snai1_GM.nodup_peak_1205_lociStitched	chr4	83832064	83832150	1	87	0.0	3.7582
1_Snai1_GM.nodup_peak_584_lociStitched	chr14	88399132	88399218	1	87	37.8314	16.641
1_Snai1_GM.nodup_peak_1007_lociStitched	chr2	115649824	115649910	1	87	0.0	5.289
1_Snai1_GM.nodup_peak_31_lociStitched	chr1	17149217	17149303	1	87	0.0	8.1356
1_Snai1_GM.nodup_peak_1219_lociStitched	chr4	112057634	112057720	1	87	0.0	3.2422
1_Snai1_GM.nodup_peak_683_lociStitched	chr15	87887147	87887233	1	87	0.0	8.1442
1_Snai1_GM.nodup_peak_163_lociStitched	chr10	15367473	15367559	1	87	0.0	3.311
1_Snai1_GM.nodup_peak_835_lociStitched	chr18	44039475	44039561	1	87	0.0	11.223
1_Snai1_GM.nodup_peak_636_lociStitched	chr15	39144764	39144850	1	87	21.801	11.7562
1_Snai1_GM.nodup_peak_502_lociStitched	chr14	22408511	22408597	1	87	7.009	8.5914
1_Snai1_GM.nodup_peak_1203_lociStitched	chr4	77024576	77024662	1	87	0.0	0.301
1_Snai1_GM.nodup_peak_689_lociStitched	chr15	92388686	92388772	1	87	0.731	7.7314
1_Snai1_GM.nodup_peak_647_lociStitched	chr15	56659280	56659366	1	87	0.0	14.2158
1_Snai1_GM.nodup_peak_1211_lociStitched	chr4	95321426	95321512	1	87	3.1132	4.386
1_Snai1_GM.nodup_peak_1811_lociStitched	chrX	167763287	167763373	1	87	0.5074	4.7472
1_Snai1_GM.nodup_peak_549_lociStitched	chr14	65867100	65867186	1	87	4.5494	4.4376
1_Snai1_GM.nodup_peak_108_lociStitched	chr1	122985825	122985911	1	87	3.1648	4.3172
1_Snai1_GM.nodup_peak_715_lociStitched	chr16	45145444	45145530	1	87	0.0	10.879
1_Snai1_GM.nodup_peak_880_lociStitched	chr19	10812776	10812862	1	87	5.5986	6.9832
1_Snai1_GM.nodup_peak_1191_lociStitched	chr4	66801008	66801094	1	87	0.0	8.428
1_Snai1_GM.nodup_peak_53_lociStitched	chr1	49855857	49855943	1	87	0.0	3.2766
1_Snai1_GM.nodup_peak_705_lociStitched	chr16	29465973	29466059	1	87	0.0	7.5078
1_Snai1_GM.nodup_peak_376_lociStitched	chr12	89607562	89607648	1	87	7.525	8.17
1_Snai1_GM.nodup_peak_257_lociStitched	chr11	46509457	46509543	1	87	0.0	9.3568
1_Snai1_GM.nodup_peak_1659_lociStitched	chr9	25099677	25099763	1	87	0.0	9.804
1_Snai1_GM.nodup_peak_825_lociStitched	chr18	31780270	31780356	1	87	0.0	15.7036
1_Snai1_GM.nodup_peak_1316_lociStitched	chr5	97562032	97562118	1	87	0.0	5.9942
1_Snai1_GM.nodup_peak_1295_lociStitched	chr5	47050165	47050251	1	87	0.1118	4.5408
1_Snai1_GM.nodup_peak_820_lociStitched	chr18	23940535	23940621	1	87	0.0	8.7548
1_Snai1_GM.nodup_peak_1592_lociStitched	chr8	103939512	103939598	1	87	0.0	8.9612
1_Snai1_GM.nodup_peak_391_lociStitched	chr12	104144316	104144402	1	87	0.0	2.3134
1_Snai1_GM.nodup_peak_688_lociStitched	chr15	90840515	90840601	1	87	4.9794	6.579
1_Snai1_GM.nodup_peak_791_lociStitched	chr17	77602247	77602333	1	87	0.0	3.8356
1_Snai1_GM.nodup_peak_1113_lociStitched	chr3	85077451	85077537	1	87	0.0	3.0874
1_Snai1_GM.nodup_peak_173_lociStitched	chr10	29896140	29896226	1	87	0.0	6.2608
1_Snai1_GM.nodup_peak_72_lociStitched	chr1	70462929	70463015	1	87	0.0	3.7668
1_Snai1_GM.nodup_peak_1351_lociStitched	chr5	145280466	145280552	1	87	149.4594	4.3258
1_Snai1_GM.nodup_peak_1271_lociStitched	chr5	20868563	20868649	1	87	0.0	8.0926
1_Snai1_GM.nodup_peak_583_lociStitched	chr14	88104409	88104495	1	87	0.0	4.1796
1_Snai1_GM.nodup_peak_1436_lociStitched	chr6	115178976	115179062	1	87	4.8074	12.857
1_Snai1_GM.nodup_peak_422_lociStitched	chr13	37055972	37056058	1	87	12.4442	6.6736
1_Snai1_GM.nodup_peak_102_lociStitched	chr1	112197093	112197179	1	87	0.0	5.7104
1_Snai1_GM.nodup_peak_1004_lociStitched	chr2	113995238	113995324	1	87	0.0	11.3176
1_Snai1_GM.nodup_peak_814_lociStitched	chr18	16633319	16633405	1	87	0.0	11.0768
1_Snai1_GM.nodup_peak_719_lociStitched	chr16	54418923	54419009	1	87	0.0	6.5876
1_Snai1_GM.nodup_peak_973_lociStitched	chr2	83107309	83107395	1	87	0.0	6.1576
1_Snai1_GM.nodup_peak_630_lociStitched	chr15	30277126	30277212	1	87	0.0	17.2602
1_Snai1_GM.nodup_peak_1802_lociStitched	chrX	146419212	146419298	1	87	0.0	4.5322
1_Snai1_GM.nodup_peak_617_lociStitched	chr15	8134162	8134248	1	87	0.0	1.29
1_Snai1_GM.nodup_peak_1497_lociStitched	chr7	95940116	95940202	1	87	0.0	2.9326
1_Snai1_GM.nodup_peak_1549_lociStitched	chr8	49106454	49106540	1	87	2.967	7.7142
1_Snai1_GM.nodup_peak_859_lociStitched	chr18	71990817	71990903	1	87	0.0	4.2742
1_Snai1_GM.nodup_peak_965_lociStitched	chr2	77127206	77127292	1	87	2.0382	8.2388
1_Snai1_GM.nodup_peak_781_lociStitched	chr17	70000169	70000255	1	87	0.0	9.6062
